1666898916.202800	2686.328874	-803
1666898916.212820	2783.600584	-777
1666898916.222816	2869.704840	-750
1666898916.232852	2944.689799	-722
1666898916.243195	3008.653792	-693
1666898916.252986	3058.952403	-663
1666898916.262777	3097.344910	-633
1666898916.272981	3124.826981	-602
1666898916.282947	3138.918516	-571
1666898916.293034	3140.770754	-540
1666898916.302930	3130.727325	-509
1666898916.312790	3107.735206	-477
1666898916.322919	3072.699554	-446
1666898916.332914	3025.924139	-415
1666898916.342930	2966.584539	-384
1666898916.352921	2895.708465	-354
1666898916.363020	2813.101533	-324
1666898916.373090	2718.784747	-295
1666898916.383117	2614.857469	-267
1666898916.393140	2499.454274	-240
1666898916.403131	2374.782557	-214
1666898916.413183	2241.179650	-189
1666898916.423142	2097.191157	-166
1666898916.433186	1946.604434	-143
1666898916.443225	1787.727334	-123
1666898916.453235	1621.333678	-104
1666898916.463231	1448.900800	-86
1666898916.473200	1271.536854	-70
1666898916.483186	1088.949923	-56
1666898916.493196	901.633233	-44
1666898916.503105	711.917452	-33
1666898916.513051	519.774729	-25
1666898916.522972	325.137157	-18
1666898916.532910	130.991871	-13
1666898916.542911	67.340480	-10
1666898916.552862	263.669307	-9
1666898916.562814	459.375222	-8
1666898916.572762	652.404446	-5
1666898916.582714	841.154465	0
1666898916.592642	0.000000	0
1666898916.610883	357.459655	-1
1666898916.620801	550.043392	-1
1666898916.630647	740.182190	-5
1666898916.640629	929.405478	-11
1666898916.650560	1115.339368	-19
1666898916.660566	1297.327503	-28
1666898916.670549	1474.382916	-40
1666898916.680516	1645.774733	-53
1666898916.690546	1810.420468	-68
1666898916.700569	1967.947904	-85
1666898916.710537	2117.664615	-104
1666898916.720591	2259.405594	-124
1666898916.730590	2391.912693	-145
1666898916.740637	2515.594558	-168
1666898916.750627	2629.321466	-192
1666898916.760635	2732.200735	-218
1666898916.770651	2824.226212	-244
1666898916.780748	2905.285200	-272
1666898916.790780	2975.416422	-300
1666898916.800833	3032.725071	-330
1666898916.810860	3078.359680	-360
1666898916.820899	3111.736923	-390
1666898916.830940	3132.798340	-421
1666898916.841172	3141.405579	-453
1666898916.851169	3137.321509	-484
1666898916.861041	3121.102620	-515
1666898916.870929	3092.233465	-546
1666898916.881050	3051.512010	-578
1666898916.891021	2998.602786	-609
1666898916.900956	2932.137244	-639
1666898916.911150	2856.727164	-669
1666898916.921076	2766.593890	-698
1666898916.931534	2667.473660	-727
1666898916.941284	2558.802079	-755
1666898916.951272	2441.144101	-781
1666898916.961246	2311.746071	-807
1666898916.971277	2172.858740	-831
1666898916.981280	2026.514135	-854
1666898916.991341	1870.786766	-875
1666898917.001398	1708.061379	-895
1666898917.011430	1538.069264	-914
1666898917.021478	1363.488161	-931
1666898917.031487	1181.944854	-946
1666898917.041574	994.745809	-959
1666898917.051588	805.547838	-971
1666898917.061599	613.115878	-980
1666898917.071585	418.012640	-988
1666898917.081596	221.524817	-994
1666898917.091590	25.723770	-997
1666898917.101700	173.819185	-999
1666898917.111804	370.959489	-1000
1666898917.135780	835.852503	-999
1666898917.145773	1026.072303	-994
1666898917.155740	1209.844587	-985
1666898917.165813	1389.327691	-975
1666898917.175836	1564.910090	-962
1666898917.185872	1733.736346	-948
1666898917.195959	1895.456677	-932
1666898917.205988	2049.575145	-914
1666898917.216014	2195.421242	-895
1666898917.226043	2332.655935	-874
1666898917.236092	2460.938551	-851
1666898917.246073	2578.217736	-828
1666898917.256111	2685.572152	-803
1666898917.266155	2783.487124	-777
1666898917.276153	2869.913551	-750
1666898917.286211	2944.722596	-722
1666898917.296219	3007.725706	-693
1666898917.306256	3058.731356	-663
1666898917.316308	3098.001264	-633
1666898917.326332	3124.711707	-602
1666898917.336352	3139.009173	-571
1666898917.346391	3140.820151	-539
1666898917.356342	3130.401110	-508
1666898917.366351	3107.445873	-477
1666898917.376385	3071.980219	-445
1666898917.386434	3024.570232	-414
1666898917.396475	2964.937480	-383
1666898917.406447	2893.905675	-353
1666898917.416504	2810.948605	-324
1666898917.426562	2716.960147	-295
1666898917.436588	2612.740034	-267
1666898917.446632	2496.746044	-240
1666898917.456672	2371.816177	-214
1666898917.466607	2237.819734	-189
1666898917.476635	2095.347382	-165
1666898917.486626	1943.640532	-143
1666898917.496655	1785.141337	-123
1666898917.506728	1618.224675	-103
1666898917.516719	1438.978334	-86
1666898917.526732	1268.747596	-70
1666898917.536682	1085.051029	-56
1666898917.546695	897.597577	-44
1666898917.556684	707.323720	-33
1666898917.566581	515.578487	-25
1666898917.576591	317.974498	-18
1666898917.586472	124.940026	-13
1666898917.596437	71.702053	-11
1666898917.606443	270.313857	-9
1666898917.616382	464.784342	-8
1666898917.626265	656.031626	-5
1666898917.636113	846.200043	0
1666898917.646039	0.009412	0
1666898917.664217	356.412294	-1
1666898917.674141	549.274214	-1
1666898917.684027	738.997545	-5
1666898917.693947	928.137654	-11
1666898917.703939	1115.004990	-19
1666898917.713941	1297.348934	-28
1666898917.723901	1473.156833	-40
1666898917.733883	1644.836587	-53
1666898917.743861	1809.674235	-68
1666898917.753890	1967.122397	-85
1666898917.763885	2117.031850	-103
1666898917.773927	2258.522530	-123
1666898917.783947	2390.789520	-145
1666898917.793990	2515.050372	-168
1666898917.803978	2628.512411	-192
1666898917.813992	2731.647688	-218
1666898917.824042	2824.347816	-244
1666898917.834093	2905.023687	-272
1666898917.844061	2974.384819	-300
1666898917.854209	3032.353848	-330
1666898917.864214	3078.200810	-360
1666898917.874225	3111.729802	-390
1666898917.884273	3132.699535	-421
1666898917.894335	3141.354825	-452
1666898917.904322	3137.521982	-484
1666898917.914279	3121.365792	-515
1666898917.924205	3093.217396	-546
1666898917.934233	3052.414956	-577
1666898917.944243	2999.752927	-608
1666898917.954303	2935.125981	-639
1666898917.964262	2859.185492	-669
1666898917.974300	2771.479940	-698
1666898917.984311	2672.263133	-727
1666898917.994377	2563.568787	-754
1666898918.004349	2444.216034	-781
1666898918.014446	2314.532504	-806
1666898918.024468	2176.886525	-830
1666898918.034476	2028.757250	-853
1666898918.044425	1875.528338	-875
1666898918.054531	1712.435441	-895
1666898918.064547	1543.470706	-913
1666898918.074569	1367.870522	-930
1666898918.084600	1186.312664	-945
1666898918.094668	1000.703316	-959
1666898918.104771	810.336775	-970
1666898918.114719	618.838284	-980
1666898918.124729	424.345955	-988
1666898918.134720	228.706782	-994
1666898918.144713	30.523895	-997
1666898918.154773	167.902857	-999
1666898918.164863	366.659729	-1000
1666898918.188879	831.727991	-999
1666898918.198956	1022.179331	-994
1666898918.209030	1205.356597	-985
1666898918.219014	1387.115471	-975
1666898918.229084	1562.465084	-962
1666898918.239130	1730.324356	-948
1666898918.249174	1892.708264	-932
1666898918.259211	2047.148722	-914
1666898918.269314	2194.289884	-895
1666898918.279309	2331.075932	-874
1666898918.289358	2459.041776	-852
1666898918.299312	2576.511674	-828
1666898918.309373	2684.663322	-803
1666898918.319384	2782.233575	-777
1666898918.329393	2868.888409	-750
1666898918.339404	2943.785201	-722
1666898918.349506	3007.009855	-693
1666898918.359422	3058.049219	-663
1666898918.369479	3097.523399	-633
1666898918.379520	3124.286160	-602
1666898918.389583	3138.783879	-571
1666898918.399600	3140.910926	-540
1666898918.409502	3130.754683	-509
1666898918.419516	3108.063785	-477
1666898918.429574	3073.151659	-446
1666898918.439642	3025.838085	-415
1666898918.449644	2966.809050	-384
1666898918.459658	2895.337818	-354
1666898918.469764	2812.986291	-324
1666898918.479803	2718.020416	-295
1666898918.489843	2614.173837	-267
1666898918.499858	2499.146321	-240
1666898918.509834	2374.659313	-214
1666898918.519816	2241.163160	-189
1666898918.529821	2097.208677	-166
1666898918.539831	1946.105719	-144
1666898918.549936	1788.238128	-123
1666898918.559892	1621.277243	-104
1666898918.569974	1449.213975	-86
1666898918.579915	1270.689012	-70
1666898918.589955	1088.292146	-56
1666898918.599875	902.178711	-44
1666898918.609907	711.261958	-33
1666898918.619847	518.609717	-25
1666898918.629802	323.845194	-18
1666898918.639690	126.999682	-13
1666898918.649781	70.045895	-10
1666898918.659754	267.805294	-9
1666898918.669711	466.227158	-8
1666898918.679574	654.885572	-5
1666898918.689595	842.940859	0
1666898918.699571	0.000000	0
1666898918.717745	356.113041	-1
1666898918.727615	549.399324	-1
1666898918.737513	740.790479	-5
1666898918.747430	928.110677	-11
1666898918.757407	1114.010568	-19
1666898918.767384	1295.930054	-28
1666898918.777351	1472.533291	-40
1666898918.787374	1645.325731	-53
1666898918.797404	1808.620018	-68
1666898918.807423	1967.104050	-85
1666898918.817343	2115.818032	-103
1666898918.827465	2259.235551	-123
1666898918.837445	2391.461069	-145
1666898918.847475	2515.106774	-168
1666898918.857497	2628.401571	-192
1666898918.867546	2731.677905	-218
1666898918.877518	2823.411515	-244
1666898918.887528	2904.894671	-272
1666898918.897577	2974.312097	-300
1666898918.907646	3032.314477	-330
1666898918.917727	3078.045510	-360
1666898918.927782	3111.602138	-390
1666898918.937740	3132.796581	-421
1666898918.947813	3141.367732	-452
1666898918.957814	3137.566407	-484
1666898918.967714	3121.644746	-515
1666898918.977693	3093.362906	-546
1666898918.987771	3052.757545	-577
1666898918.997757	3000.144143	-608
1666898919.007722	2935.090742	-639
1666898919.017787	2858.664581	-669
1666898919.027794	2770.972285	-698
1666898919.037923	2671.639363	-727
1666898919.047904	2563.193322	-754
1666898919.057933	2443.024068	-781
1666898919.067940	2313.797272	-806
1666898919.078019	2175.715576	-831
1666898919.088012	2028.383521	-854
1666898919.098055	1874.195322	-875
1666898919.108106	1710.525330	-895
1666898919.118132	1542.113733	-914
1666898919.128165	1365.624653	-931
1666898919.138254	1184.621653	-946
1666898919.148286	997.923643	-959
1666898919.158291	809.122677	-971
1666898919.168297	616.558806	-980
1666898919.178262	422.186854	-988
1666898919.188279	225.871690	-994
1666898919.198254	28.730915	-998
1666898919.208378	170.167957	-999
1666898919.218393	367.211259	-1000
1666898919.242615	835.666503	-999
1666898919.252689	1025.614136	-994
1666898919.262698	1210.708833	-985
1666898919.272773	1390.796403	-975
1666898919.282752	1566.101522	-962
1666898919.292825	1734.391708	-948
1666898919.302967	1897.850292	-932
1666898919.312887	2049.411072	-914
1666898919.322907	2195.717458	-895
1666898919.332904	2332.939629	-874
1666898919.343023	2460.531876	-851
1666898919.353124	2578.169331	-828
1666898919.363042	2686.565536	-803
1666898919.373027	2783.543856	-777
1666898919.383067	2869.848457	-750
1666898919.393090	2944.707838	-722
1666898919.403173	3007.616952	-693
1666898919.413188	3058.858011	-663
1666898919.423332	3098.076233	-633
1666898919.433345	3125.170920	-602
1666898919.443389	3139.081553	-571
1666898919.453396	3140.808313	-539
1666898919.463241	3130.274146	-508
1666898919.473314	3107.387721	-477
1666898919.483354	3072.181061	-445
1666898919.493301	3024.656747	-414
1666898919.503618	2965.329354	-383
1666898919.513354	2893.942306	-353
1666898919.523428	2811.192349	-324
1666898919.533453	2717.267255	-295
1666898919.543440	2612.313992	-267
1666898919.553687	2497.793977	-240
1666898919.563514	2372.467229	-214
1666898919.573485	2238.351462	-189
1666898919.583529	2096.623441	-165
1666898919.593495	1944.690414	-143
1666898919.603861	1785.389175	-123
1666898919.613554	1618.837775	-103
1666898919.623499	1446.728950	-86
1666898919.633535	1268.777733	-70
1666898919.643544	1085.682576	-56
1666898919.653535	897.827585	-44
1666898919.663508	708.841387	-33
1666898919.673409	516.548720	-25
1666898919.683333	322.127173	-18
1666898919.693178	128.024787	-13
1666898919.703163	69.194283	-10
1666898919.713138	264.893270	-9
1666898919.723077	459.961821	-8
1666898919.733031	652.984488	-5
1666898919.742817	842.909123	0
1666898919.752764	0.009412	0
1666898919.771007	355.781053	-1
1666898919.780887	549.774647	-1
1666898919.790768	739.999241	-5
1666898919.800730	928.474858	-11
1666898919.810666	1114.776196	-19
1666898919.820666	1296.148694	-28
1666898919.830647	1473.580800	-40
1666898919.840612	1643.156239	-53
1666898919.850647	1809.516507	-68
1666898919.860600	1966.671026	-85
1666898919.870618	2116.517178	-103
1666898919.880595	2257.223429	-123
1666898919.890629	2391.052066	-145
1666898919.900678	2514.274613	-168
1666898919.910638	2627.676980	-192
1666898919.920727	2732.593234	-217
1666898919.930691	2824.691898	-244
1666898919.940702	2904.118069	-271
1666898919.950779	2973.802609	-300
1666898919.960808	3031.906823	-329
1666898919.970829	3077.656909	-359
1666898919.980860	3111.246239	-390
1666898919.990920	3132.507069	-421
1666898920.000907	3141.313818	-452
1666898920.010980	3137.650756	-484
1666898920.020940	3121.725150	-515
1666898920.030846	3093.669652	-546
1666898920.040865	3053.047347	-577
1666898920.050923	3000.335366	-608
1666898920.060869	2935.783232	-639
1666898920.071001	2859.321985	-669
1666898920.081054	2771.069851	-698
1666898920.091042	2672.931035	-727
1666898920.101085	2564.523280	-754
1666898920.111089	2444.316556	-781
1666898920.121128	2315.655505	-806
1666898920.131176	2177.846609	-830
1666898920.141186	2029.921246	-853
1666898920.151179	1875.256490	-875
1666898920.161266	1712.107945	-895
1666898920.171277	1543.109977	-914
1666898920.181321	1367.544289	-930
1666898920.191362	1186.953226	-946
1666898920.201414	1001.149410	-959
1666898920.211442	810.814194	-971
1666898920.221518	617.052568	-980
1666898920.231472	423.529904	-988
1666898920.241521	226.167412	-994
1666898920.251496	29.488579	-998
1666898920.261567	167.879360	-999
1666898920.271675	366.776580	-1000
1666898920.295663	832.467704	-999
1666898920.305671	1020.483671	-994
1666898920.315737	1206.282237	-985
1666898920.325767	1386.912782	-975
1666898920.335811	1561.476928	-962
1666898920.345846	1730.277219	-948
1666898920.355852	1892.035833	-932
1666898920.365882	2046.813138	-914
1666898920.375928	2191.708579	-895
1666898920.385962	2329.807196	-874
1666898920.396031	2458.526202	-852
1666898920.406097	2576.880531	-828
1666898920.416060	2685.049432	-803
1666898920.426155	2782.054329	-777
1666898920.436176	2868.686996	-750
1666898920.446247	2944.044801	-722
1666898920.456259	3007.403396	-693
1666898920.466298	3058.570216	-663
1666898920.476368	3097.748552	-633
1666898920.486417	3124.565226	-602
1666898920.496426	3138.974328	-571
1666898920.506443	3140.845097	-539
1666898920.516391	3130.441952	-508
1666898920.526441	3107.555812	-477
1666898920.536412	3072.459204	-445
1666898920.546683	3024.250618	-414
1666898920.556455	2964.861233	-384
1666898920.566437	2894.577431	-354
1666898920.576610	2810.940199	-324
1666898920.586735	2717.996816	-295
1666898920.596777	2613.398392	-267
1666898920.606666	2498.013748	-240
1666898920.616829	2372.976181	-214
1666898920.626893	2237.403508	-189
1666898920.636904	2096.542829	-165
1666898920.646926	1942.882475	-143
1666898920.656743	1785.942878	-123
1666898920.666780	1619.103964	-103
1666898920.676771	1447.109087	-86
1666898920.686768	1268.790649	-70
1666898920.696767	1086.283162	-56
1666898920.706764	898.612279	-44
1666898920.716722	708.048187	-33
1666898920.726706	516.339823	-25
1666898920.736588	321.799474	-18
1666898920.746528	126.759862	-13
1666898920.756516	70.502281	-10
1666898920.766481	267.036279	-9
1666898920.776455	463.145927	-8
1666898920.786361	655.810707	-5
1666898920.796374	843.974475	0
